generation,rank,α,β,γ,α/β,fitness,consciousness,correlation,phi_distance,phi_proximity,organization,coherence,lyapunov
20,20,0.23548372353527625,0.144195894850372,1.16808674760119,1.633082022061939,0.8840928674633498,4.999946099870548,0.9999981413748464,0.015048033312044184,0.8865796883816733,0.5204874062168793,0.9999986456654097,0.0
20,21,0.23361356375766432,0.1457677891275479,1.175342264266514,1.6026418810074063,0.8838325377968049,4.999956916550007,0.9999985143637933,0.015392107742488559,0.88414264880185,0.5261064570622054,0.9999992160109418,0.0
20,22,0.23378155735235845,0.14589530212706403,1.174155037507271,1.602392633237443,0.8830824460115811,4.999931607715833,0.9999976416453735,0.015641355512451938,0.882381440625886,0.5261736305634901,0.9999987127956058,0.0
20,23,0.23607532386725757,0.14371375397001224,1.1783606224421423,1.642677317555269,0.8566981697304935,4.999964039318788,0.9999987599765099,0.02464332880537401,0.8210702305938821,0.5260075942407747,0.9999993063046091,0.0
20,24,0.23105543150241392,0.1409499750681328,1.1782207332751526,1.639272595761196,0.8190818671557026,4.461548817891039,0.9814327178583117,0.02123860701130109,0.8437417150105107,0.5184266525896692,0.9999640379667616,0.0
20,25,0.2323057012757968,0.14715911114298572,1.1793622315849592,1.5786022317712916,0.8173126173782249,4.999955570105784,0.9999984679346822,0.03943175697860335,0.7294575845945775,0.5260691212389936,0.9999987564263499,0.0
20,26,0.23518511489830912,0.1440625178008591,1.1724302166471179,1.6325212032140857,0.7833617073472372,3.7994161235013078,0.9586005559828037,0.014487214464190767,0.8905663095785784,0.5262029114809708,0.9816064541199904,0.0
20,27,0.23468246022452913,0.1436227687320448,1.1746857702228297,1.6340198862366542,0.7787672364215233,3.799119124756805,0.9585903146467863,0.01598589748675927,0.8799526498958412,0.526166801694474,0.9816026586780346,0.0
20,28,0.2374572187622485,0.14224565113358192,1.1744701931242862,1.669346070476728,0.7773269505208572,4.865570879135721,0.9953645130736455,0.0513120817268331,0.6633207275440856,0.5261424433659176,0.9999938999058255,0.0
20,29,0.2323181192188019,0.1464548501382573,1.1775782002926816,1.5862780850172418,0.7683076347337192,4.199039841328268,0.9723806841837334,0.031755903732653135,0.7756551670954506,0.526132046631746,0.9884652384321748,0.0
21,0,0.23245888114644458,0.14364501298672025,1.1784406931670588,1.618287167184391,1.1184093858844955,4.999971018063613,0.9999990006228832,0.0002531784344961263,0.9979766223181246,0.520574045858204,0.9999994356479668,0.0
21,1,0.23208290056717895,0.1434596030153978,1.1805129063188553,1.6177578613699986,1.1183110209020084,4.9998866610086266,0.9999960917589181,0.0002761273798963515,0.9977934190477963,0.520603055102711,0.9999964108716007,0.0
21,2,0.23245922295381719,0.1436207918428003,1.1787059239253292,1.6185624655812698,1.1172569318318626,4.9999550472784104,0.999998449906152,0.0005284768313749133,0.9957811099757099,0.5204673702694311,0.9999988986243844,0.0
21,3,0.23339035508925227,0.14429355654477868,1.1733219944361513,1.617469003314948,1.1171335138719756,4.999939861415856,0.9999979262557191,0.0005649854349469852,0.9954903158214217,0.520635221488128,0.9999990974272036,0.0
21,4,0.23227752191983841,0.14362094805138076,1.1777459217095496,1.6172955621817824,1.116419440380588,4.999945101566235,0.9999981069505598,0.0007384265681125157,0.9941100019082602,0.5206211006803004,0.9999993104286657,0.0
21,5,0.23139520003081945,0.14285870419654587,1.1851554055710902,1.619748697373487,1.1124165291949386,4.999943203302632,0.9999980414931942,0.0017147086235920206,0.9863759894847494,0.5205498811903356,0.9999992031684454,0.0
21,6,0.23255677892443885,0.143552496063224,1.1766974085189355,1.6200120882747673,1.1113794430747914,4.999974692438394,0.9999991273254618,0.0019780995248723787,0.9842997580078986,0.5207344028754382,0.9999996619072088,0.0
21,7,0.232640028304741,0.14385349199336572,1.1753060419649164,1.6172011195631593,1.1014328402787774,4.86530315953779,0.995355281363372,0.0008328691867356408,0.9933591947625107,0.516429819744179,0.9942648453487678,0.0
21,8,0.23443137301120498,0.145033111135723,1.1798286698882376,1.6163989807253216,1.0997649822779394,4.8653986411353385,0.995358573832253,0.0016350080245732812,0.9870051080857104,0.5259595639318215,0.9943580729591815,0.0
21,9,0.2342048267617332,0.1442442200143825,1.1819994382090722,1.623668710873689,1.0976215725986125,4.999959854363043,0.9999986156676911,0.0056347221237940115,0.9559231301176425,0.526008217188351,0.9999991341613792,0.0
21,10,0.2350153825319726,0.14473733883370526,1.1766613043660326,1.6237370703767846,1.0973464842206664,4.999957613148155,0.9999985383844191,0.0057030816268897055,0.9554005015957919,0.5259773792877875,0.9999990203883701,0.0
21,11,0.23059166677388102,0.1425597850867724,1.1764301966949189,1.6175085185034892,1.0816754533081367,4.663041794019978,0.9883807515179303,0.0005254702464057015,0.9958050614679005,0.5155602883799892,0.9999809779745747,0.0
